@relation 'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1'

@attribute loan_amnt numeric
@attribute funded_amnt numeric
@attribute funded_amnt_inv numeric
@attribute term numeric
@attribute int_rate {'11.89\%','10.71\%','13.11\%','13.57\%','10.08\%','14.26\%','7.88\%','14.96\%','9.88\%','11.14\%','11.34\%','12.21\%','13.47\%','11.49\%','13.24\%','8.59\%','7.14\%','8.63\%','11.03\%','13.17\%','8.94\%','10.39\%','15.13\%','8.00\%','15.33\%','13.55\%','12.29\%','9.01\%','7.43\%','13.75\%','8.07\%','10.28\%','8.70\%','11.22\%','9.96\%','9.33\%','8.38\%','7.75\%','10.59\%','15.96\%','11.54\%','13.43\%','12.49\%','9.64\%','11.86\%','15.01\%','12.80\%','10.91\%','12.17\%','7.12\%','14.38\%','15.65\%','14.67\%','13.12\%','14.70\%','14.07\%','10.14\%','10.46\%','13.30\%','9.83\%','13.93\%','9.20\%','12.36\%','13.62\%','10.78\%','15.83\%','11.09\%','11.41\%','12.67\%','12.04\%','9.51\%','11.72\%','12.99\%','14.88\%','15.20\%','14.25\%','18.36\%','16.15\%','6.00\%','8.32\%','12.61\%','9.45\%','11.97\%','13.87\%','9.76\%','12.92\%','7.37\%','7.68\%','11.66\%','14.18\%','15.45\%','14.82\%','17.03\%','14.50\%','16.71\%','15.76\%','16.08\%','16.40\%','17.34\%','10.51\%','15.70\%','7.49\%','12.22\%','12.73\%','13.79\%','11.12\%','12.53\%','11.28\%','12.86\%','12.87\%','9.70\%','10.01\%','15.38\%','11.91\%','12.54\%','11.59\%','13.80\%','10.96\%','10.64\%','13.49\%','10.33\%','14.75\%','16.01\%','15.07\%','14.12\%','16.33\%','16.96\%','11.46\%','13.04\%','12.72\%','10.25\%','12.09\%','10.83\%','11.78\%','12.41\%','15.88\%','9.07\%','10.20\%','13.36\%','15.57\%','9.38\%','14.93\%','14.62\%','13.67\%','9.63\%','11.26\%','14.42\%','11.48\%','13.99\%','15.25\%','14.30\%','13.92\%','19.04\%','13.23\%','18.72\%','16.20\%','10.38\%','17.15\%','15.68\%','14.54\%','10.62\%','17.46\%','9.32\%','14.11\%','15.05\%','13.16\%','16.00\%','11.58\%','12.84\%','10.95\%','16.95\%','14.74\%','9.62\%','15.37\%','16.32\%','7.51\%','14.22\%','12.18\%','16.63\%','17.26\%','18.53\%','13.48\%','15.31\%','16.35\%','17.90\%','17.58\%','18.43\%','15.95\%','18.30\%','18.21\%','11.83\%','7.40\%','16.07\%','16.82\%','7.74\%','13.22\%','20.86\%','10.36\%','14.61\%','13.85\%','10.99\%','19.16\%','16.49\%','18.84\%','20.11\%','14.59\%','16.70\%','19.79\%','17.39\%','17.04\%','19.13\%','17.74\%','7.05\%','9.25\%','18.78\%','18.09\%','13.98\%','20.17\%','19.82\%','19.47\%','7.66\%','11.36\%','21.21\%','6.03\%','6.76\%','17.93\%','20.52\%','14.84\%','17.19\%','11.11\%','12.98\%','17.56\%','6.39\%','16.45\%','20.90\%','20.16\%','7.29\%','19.41\%','18.67\%','21.27\%','14.72\%','15.58\%','20.53\%','6.17\%','15.21\%','10.75\%','13.61\%','16.02\%','14.35\%','6.54\%','5.79\%','10.74\%','9.99\%','6.91\%','13.35\%','8.88\%','18.99\%','10.37\%','12.68\%','18.39\%','14.91\%','21.64\%','14.09\%','14.27\%','14.83\%','5.42\%','17.06\%','18.17\%','13.72\%','20.40\%','14.46\%','12.23\%','17.43\%','16.69\%','17.80\%','21.14\%','15.28\%','19.29\%','18.91\%','18.54\%','20.03\%','20.77\%','19.66\%','15.99\%','22.48\%','13.06\%','18.25\%','20.85\%','17.44\%','12.69\%','10.00\%','11.99\%','6.62\%','20.25\%','19.74\%','14.17\%','6.92\%','17.14\%','17.51\%','17.88\%','16.77\%','18.62\%','19.36\%','21.59\%','21.22\%','20.48\%','16.89\%','5.99\%','20.99\%','7.90\%','22.11\%','8.49\%','17.99\%','15.23\%','19.69\%','15.62\%','6.99\%','14.79\%','12.42\%','18.79\%','20.62\%','17.49\%','7.91\%','22.85\%','13.84\%','21.74\%','22.94\%','21.36\%','8.90\%','11.71\%','23.59\%','18.07\%','20.20\%','16.11\%','12.12\%','9.67\%','18.49\%','24.40\%','21.82\%','19.03\%','11.63\%','7.42\%','16.59\%','24.59\%','20.69\%','23.22\%','21.48\%','12.62\%','19.39\%','22.64\%','17.54\%','21.67\%','20.30\%','9.91\%','17.27\%','19.42\%','16.29\%','22.06\%','15.27\%','18.64\%','10.65\%','14.65\%','19.91\%','22.35\%','21.28\%','20.89\%','22.74\%','23.13\%','23.91\%','23.52\%','24.11\%'}
@attribute installment numeric
@attribute grade {B,C,A,D,E,F,G}
@attribute sub_grade {B4,B5,C2,C3,B3,C5,A5,D2,B1,C4,D3,A4,A3,C1,E4,D4,B2,A2,E2,F4,E1,D1,F1,F2,A1,F3,E5,D5,E3,G5,F5,G1,G4,G3,G2}
@attribute length numeric
@attribute home_ownership {RENT,OWN,MORTGAGE,NONE,OTHER}
@attribute annual_inc numeric
@attribute is_inc_v {Verified,'Not Verified','Source Verified'}
@attribute purpose {debt_consolidation,credit_card,car,home_improvement,small_business,major_purchase,moving,other,house,vacation,educational,wedding,medical,renewable_energy}
@attribute addr_state {CA,NY,TX,CT,MD,MA,MI,KY,MS,KS,GA,NC,NJ,WA,OH,AZ,IL,CO,WI,FL,IN,VA,ME,NE,NM,MO,UT,LA,SC,AL,TN,NH,SD,DE,WY,OR,MN,DC,HI,NV,VT,IA,ID,RI,PA,AR,OK,AK,MT,WV}
@attribute dti numeric
@attribute delinq_2yrs numeric
@attribute fico_range_low numeric
@attribute fico_range_high numeric
@attribute inq_last_6mths numeric
@attribute mths_since_last_delinq numeric
@attribute mths_since_last_record numeric
@attribute open_acc numeric
@attribute pub_rec numeric
@attribute revol_bal numeric
@attribute total_acc numeric
@attribute last_fico_range_high numeric
@attribute last_fico_range_low numeric
@attribute 'good loan' {yes,no}

@data
1200,1200,1200,36,'13.98\%',41.01,C,C3,0.5,MORTGAGE,52000,'Not Verified',debt_consolidation,VA,7.62,0,675,679,1,55,0,4,0,0,25,759,755,yes
15000,15000,14925,36,'7.88\%',469.22,A,A5,12,MORTGAGE,60000,'Not Verified',debt_consolidation,FL,16.66,0,755,759,2,0,0,16,0,24225,49,674,670,yes
10000,10000,9932.403848,36,'7.51\%',311.11,A,A4,0.5,MORTGAGE,59000,'Not Verified',small_business,CA,0.71,0,805,809,0,0,0,5,0,967,15,824,820,yes
15000,15000,14950,36,'14.72\%',517.93,C,C5,12,MORTGAGE,54000,'Not Verified',debt_consolidation,AL,24.29,0,690,694,0,76,0,10,0,10420,24,639,635,yes
10000,10000,9940.72339,36,'7.51\%',311.11,A,A4,5,RENT,53000,'Source Verified',credit_card,FL,20.83,0,765,769,2,0,0,14,0,23421,32,589,585,yes
25000,18550,18200,60,'13.98\%',431.44,C,C3,12,MORTGAGE,200004,Verified,debt_consolidation,UT,7.75,0,725,729,1,49,0,5,0,27063,40,694,690,yes
18000,18000,18000,36,'11.11\%',590.24,B,B5,0.5,RENT,125000,'Not Verified',moving,CA,9.81,0,690,694,0,0,0,10,0,19385,18,739,735,yes
7200,7200,7175,36,'10.75\%',234.87,B,B2,0.5,RENT,40000,'Source Verified',debt_consolidation,MD,4.1,0,720,724,0,50,0,5,0,3016,11,639,635,yes
7500,7500,7450,36,'11.86\%',248.61,B,B5,12,MORTGAGE,129996,Verified,major_purchase,IL,21.95,0,715,719,2,0,0,17,0,44042,46,699,695,yes
4500,4500,4450,36,'13.61\%',152.95,C,C2,3,RENT,74100,'Source Verified',wedding,NJ,23.6,0,675,679,0,40,0,12,0,22287,19,704,700,yes
4550,4550,4500,60,'17.19\%',113.55,E,E3,2,RENT,22800,Verified,car,CA,16.11,0,665,669,1,0,0,8,0,2315,15,619,615,yes
2500,2500,2500,36,'13.61\%',84.98,C,C2,7,RENT,200004,'Source Verified',other,NY,9.31,1,675,679,3,23,0,17,0,44711,36,674,670,yes
6000,6000,5850,60,'13.98\%',139.55,C,C3,12,MORTGAGE,112000,'Source Verified',small_business,AZ,23.68,0,685,689,3,0,0,13,0,35212,28,604,600,yes
3000,3000,3000,36,'13.35\%',101.59,C,C4,3,OWN,38004,'Source Verified',major_purchase,OH,7.74,0,680,684,0,66,0,6,0,6679,16,699,695,yes
21600,21600,18190.16666,60,'18.30\%',552.03,F,F1,4,RENT,68496,Verified,debt_consolidation,WI,14.42,0,690,694,2,45,0,5,0,9785,12,679,675,yes
3500,3500,3475,36,'13.61\%',118.96,C,C2,3,MORTGAGE,35000,Verified,home_improvement,NY,16.8,0,675,679,0,39,0,14,0,3183,20,739,735,yes
13500,13500,13436.15265,36,'7.51\%',420,A,A4,4,MORTGAGE,100000,Verified,credit_card,IL,14.26,0,755,759,0,0,0,10,0,18343,21,734,730,yes
25000,25000,24725,60,'13.72\%',578.09,C,C5,4,OWN,63000,Verified,debt_consolidation,TX,9.43,0,720,724,0,0,0,10,0,19851,22,779,775,yes
2400,2400,2400,36,'13.23\%',81.14,C,C1,5,RENT,45000,'Not Verified',other,CA,11.39,0,675,679,0,0,0,7,0,4385,8,694,690,yes
9000,9000,8896.161814,60,'7.88\%',181.98,A,A5,0.5,MORTGAGE,64488,'Not Verified',home_improvement,FL,8.86,0,780,784,3,0,0,9,0,3494,27,574,570,yes
15000,15000,14950,36,'14.09\%',513.33,D,D1,4,RENT,81996,Verified,debt_consolidation,CA,8.03,0,675,679,0,37,0,12,0,15375,26,749,745,yes
20000,20000,19825,36,'13.61\%',679.78,C,C2,12,MORTGAGE,56655,Verified,debt_consolidation,OH,1,0,705,709,2,0,87,17,1,7211,35,704,700,yes
8500,8500,8385.866315,36,'7.14\%',263,A,A3,12,MORTGAGE,57600,'Not Verified',debt_consolidation,WA,9.67,0,750,754,2,0,0,9,0,44546,45,694,690,yes
10000,10000,9972.16577,60,'6.91\%',197.59,A,A5,0.5,RENT,31800,Verified,debt_consolidation,MN,15.92,0,750,754,0,0,0,8,0,3178,20,794,790,yes
25000,15050,14666.44538,60,'12.61\%',339.44,C,C2,0.5,RENT,65000,Verified,debt_consolidation,NY,24.57,0,725,729,3,0,0,17,0,5277,28,709,705,yes
15000,9750,9750,60,'6.17\%',189.27,A,A3,4,MORTGAGE,60758,'Not Verified',small_business,WI,8.91,0,785,789,1,0,0,6,0,73228,32,744,740,yes
14000,9000,8932.890702,36,'6.54\%',276.01,A,A4,0.5,RENT,50000,Verified,credit_card,CA,9.34,0,735,739,0,0,0,6,0,16187,16,749,745,yes
10000,10000,9925,60,'10.36\%',214.25,B,B5,0.5,OWN,60000,'Source Verified',debt_consolidation,GA,11.66,0,715,719,2,0,0,5,0,4239,14,684,680,yes
9600,9600,9600,36,'14.46\%',330.26,D,D2,6,RENT,52000,Verified,credit_card,CA,11.35,0,660,664,1,0,0,10,0,13368,13,729,725,yes
8000,8000,7996.782656,36,'5.42\%',241.28,A,A1,1,MORTGAGE,53000,'Not Verified',credit_card,IL,8.85,0,770,774,0,0,0,15,0,10327,37,719,715,yes
3000,3000,3000,36,'9.62\%',96.27,B,B3,12,RENT,30000,Verified,debt_consolidation,OH,2.2,0,725,729,1,35,0,3,0,3064,6,589,585,yes
9600,9600,9475,60,'8.88\%',198.73,B,B1,2,MORTGAGE,61200,Verified,other,CA,7.25,0,715,719,1,30,25,6,1,10278,33,689,685,yes
12000,12000,12000,36,'10.36\%',389.24,B,B5,12,MORTGAGE,110004,'Not Verified',home_improvement,NJ,5.51,0,690,694,0,0,0,6,0,15259,20,609,605,yes
15000,15000,14815.79564,60,'18.17\%',382.29,F,F2,2,RENT,100000,'Source Verified',debt_consolidation,FL,15.7,0,660,664,2,0,0,13,0,31379,22,589,585,yes
9050,9050,9046.130437,36,'5.42\%',272.95,A,A1,3,MORTGAGE,108000,'Not Verified',debt_consolidation,LA,24.73,0,770,774,1,0,0,12,0,5315,42,784,780,yes
20000,20000,18573.11495,36,'6.54\%',613.35,A,A4,12,MORTGAGE,106300,Verified,debt_consolidation,VA,9.4,0,760,764,0,0,0,13,0,11387,35,699,695,yes
9000,9000,8944.88816,36,'6.91\%',277.53,A,A5,5,MORTGAGE,33600,'Source Verified',debt_consolidation,OH,14.82,0,720,724,1,0,0,11,0,10895,26,639,635,yes
11200,11200,10991.44287,60,'12.61\%',252.61,C,C2,2,RENT,50000,'Not Verified',debt_consolidation,NJ,21.31,0,690,694,0,0,0,7,0,5744,9,774,770,yes
8000,8000,8000,36,'14.46\%',275.22,D,D2,0,RENT,23000,Verified,credit_card,MA,11.84,0,660,664,0,60,0,8,0,3571,16,659,655,yes
16500,16500,16288.47503,60,'6.54\%',323.16,A,A4,12,MORTGAGE,36566.4,'Source Verified',car,PA,24.82,0,760,764,1,0,0,18,0,18654,37,824,820,yes
1400,1400,1400,60,'6.91\%',27.67,A,A5,3,RENT,32000,'Not Verified',debt_consolidation,MD,18.45,0,735,739,1,0,0,8,0,340,10,634,630,yes
23000,23000,21217.75347,60,'6.91\%',454.46,A,A5,4,MORTGAGE,55000,Verified,debt_consolidation,NH,12.39,0,760,764,2,0,0,6,0,17695,21,734,730,yes
18000,18000,17082.88595,36,'5.79\%',545.89,A,A2,0,MORTGAGE,41760,Verified,credit_card,NH,9.37,0,780,784,0,0,0,7,0,12807,17,759,755,yes
15000,15000,14018.70731,36,'6.91\%',462.54,A,A5,12,OWN,52000,'Source Verified',other,AL,17.24,0,740,744,4,0,0,7,0,6212,9,629,625,yes
11200,11200,10954.91929,60,'5.79\%',215.44,A,A2,3,MORTGAGE,80000,Verified,debt_consolidation,CO,6.63,0,790,794,0,0,0,6,0,1641,22,754,750,yes
5000,5000,4900,36,'12.23\%',166.63,C,C1,4,RENT,52000,'Source Verified',medical,NC,1.08,0,695,699,1,0,0,4,0,3492,6,699,695,yes
5000,5000,5000,60,'15.57\%',120.46,D,D5,2,RENT,34800,'Not Verified',medical,MN,17.1,0,660,664,0,0,0,8,0,5353,13,699,695,yes
20000,20000,19517.35612,60,'6.91\%',395.18,A,A5,12,RENT,45084,Verified,debt_consolidation,MA,19.94,0,765,769,0,0,0,6,0,19508,19,784,780,yes
16000,9925,9634.6,60,'6.91\%',196.11,A,A5,7,MORTGAGE,96000,Verified,debt_consolidation,AR,13,0,735,739,2,0,0,18,0,14389,31,804,800,yes
2650,2650,2650,60,'9.99\%',56.3,B,B4,0,RENT,29700,'Not Verified',major_purchase,FL,16.07,0,700,704,1,0,0,7,0,7029,17,589,585,yes
5000,5000,4925,60,'12.61\%',112.77,C,C2,0,RENT,50000,'Source Verified',credit_card,CO,3.82,0,680,684,2,0,95,18,1,4176,19,619,615,yes
15000,15000,14254.65598,36,'6.54\%',460.01,A,A4,3,MORTGAGE,94000,'Source Verified',debt_consolidation,GA,9.47,0,750,754,4,0,0,17,0,59455,32,789,785,yes
20000,20000,18434.18001,60,'6.54\%',391.7,A,A4,8,RENT,112557,'Source Verified',debt_consolidation,VA,11.43,0,785,789,0,0,0,7,0,3389,38,749,745,yes
24250,24250,22006.03545,60,'6.91\%',479.16,A,A5,3,MORTGAGE,75000,Verified,home_improvement,VA,14.08,0,775,779,3,0,0,8,0,0,26,804,800,yes
7000,7000,7000,36,'13.72\%',238.3,C,C5,7,RENT,21000,'Not Verified',debt_consolidation,CA,7.89,0,675,679,1,0,0,4,0,5716,8,689,685,yes
17000,17000,13707.00269,60,'9.62\%',358.03,B,B3,0.5,MORTGAGE,120000,Verified,credit_card,GA,13.96,0,715,719,0,39,0,11,0,17409,35,824,820,yes
3000,3000,3000,36,'13.35\%',101.59,C,C4,4,MORTGAGE,225000,'Not Verified',car,NY,5.38,0,695,699,2,0,100,3,1,0,16,659,655,yes
15000,15000,12538.96599,36,'6.54\%',460.01,A,A4,12,MORTGAGE,50000,'Source Verified',debt_consolidation,GA,10.44,0,735,739,1,0,0,17,0,17359,32,764,760,yes
4600,4600,4600,36,'12.23\%',153.3,C,C1,0.5,RENT,35880,'Not Verified',credit_card,PA,12.58,1,675,679,0,16,0,8,0,7034,15,644,640,yes
19000,19000,16952.04598,60,'6.54\%',372.12,A,A4,6,RENT,30000,Verified,debt_consolidation,FL,9,0,780,784,3,0,0,7,0,10399,22,739,735,yes
6000,6000,5950,36,'9.99\%',193.58,B,B4,0.5,RENT,52000,'Not Verified',debt_consolidation,VA,10.92,0,690,694,0,26,0,13,0,6254,18,729,725,yes
16000,16000,12567.85438,36,'15.95\%',562.12,E,E1,12,MORTGAGE,72000,'Source Verified',debt_consolidation,NY,15.28,0,665,669,0,55,0,12,0,16215,23,634,630,yes
4000,4000,3950,36,'13.35\%',135.46,C,C4,5,RENT,55000,'Not Verified',debt_consolidation,CA,14.79,0,665,669,0,68,0,7,0,4030,22,709,705,yes
4500,4500,4500,36,'10.36\%',145.97,B,B5,3,RENT,47400,'Source Verified',credit_card,TX,18.88,0,680,684,1,0,0,9,0,6793,13,769,765,yes
16800,16800,14372.18302,60,'19.66\%',441.93,G,G1,1,RENT,39000,'Not Verified',debt_consolidation,CA,14.86,0,660,664,2,44,0,6,0,16418,20,594,590,yes
12000,8225,7983.700527,36,'6.54\%',252.24,A,A4,1,RENT,50000,Verified,other,NY,2.47,0,745,749,1,0,0,5,0,5300,8,714,710,yes
25000,16650,16431.03252,60,'10.36\%',356.72,B,B5,0.5,RENT,143500,'Not Verified',credit_card,FL,17.82,0,755,759,0,0,0,8,0,37916,35,774,770,yes
15000,9250,9074.323501,60,'6.91\%',182.77,A,A5,0.5,MORTGAGE,84996,Verified,debt_consolidation,TX,22.43,0,735,739,2,0,0,12,0,15493,34,719,715,yes
25000,25000,25000,36,'10.36\%',810.92,B,B5,9,MORTGAGE,93600,'Not Verified',home_improvement,NV,4.06,0,800,804,3,0,0,4,0,29045,37,684,680,yes
20000,12250,11304.102,36,'6.54\%',375.68,A,A4,5,MORTGAGE,69000,'Not Verified',debt_consolidation,GA,13.9,0,755,759,0,0,0,10,0,17461,24,809,805,yes
15250,9700,9700,36,'6.54\%',297.48,A,A4,7,OWN,30000,'Not Verified',home_improvement,CA,20.64,0,740,744,0,0,0,8,0,10112,12,684,680,yes
12800,8575,8575,36,'5.79\%',260.06,A,A2,0.5,RENT,38000,Verified,wedding,CA,24.88,0,775,779,1,0,0,13,0,7448,23,684,680,yes
10000,6375,6375,36,'6.17\%',194.44,A,A3,2,MORTGAGE,45000,Verified,home_improvement,FL,0.77,1,750,754,3,5,0,7,0,736,18,784,780,yes
3000,3000,3000,36,'6.17\%',91.5,A,A3,9,OWN,45000,'Not Verified',other,CA,10,0,735,739,0,0,0,18,0,11512,29,784,780,yes
10000,10000,10000,36,'14.83\%',345.83,D,D3,8,OWN,58000,Verified,debt_consolidation,CA,21.91,0,660,664,0,0,0,10,0,16629,17,684,680,yes
20000,12275,12275,60,'6.54\%',240.41,A,A4,12,MORTGAGE,55000,'Source Verified',home_improvement,NY,5.54,0,780,784,2,0,0,17,0,16862,61,719,715,yes
20000,17325,17125,60,'9.62\%',364.88,B,B3,12,MORTGAGE,129000,Verified,small_business,OR,9.39,0,780,784,2,0,0,8,0,21614,36,679,675,yes
10000,10000,9975,36,'9.99\%',322.63,B,B4,5,MORTGAGE,46000,'Not Verified',debt_consolidation,KS,14.3,0,695,699,0,51,0,10,0,9346,16,739,735,yes
11000,11000,10975,36,'12.98\%',370.53,C,C3,1,RENT,125000,'Source Verified',debt_consolidation,VA,13.55,0,675,679,1,44,0,16,0,23600,38,754,750,yes
10000,6725,6608.700379,36,'6.54\%',206.24,A,A4,5,MORTGAGE,150000,Verified,home_improvement,SC,0.82,2,725,729,0,12,0,10,0,5437,22,759,755,yes
16000,16000,15950,36,'14.09\%',547.55,D,D1,5,RENT,68000,Verified,debt_consolidation,UT,3.05,1,680,684,0,4,0,11,0,1070,12,704,700,yes
17000,10350,10225,36,'6.17\%',315.67,A,A3,12,MORTGAGE,135000,Verified,credit_card,NJ,10.98,0,745,749,0,0,0,13,0,24207,40,764,760,yes
16000,9775,8535.74372,36,'6.17\%',298.13,A,A3,12,MORTGAGE,75000,'Not Verified',debt_consolidation,FL,19.5,0,765,769,1,29,0,14,0,11164,22,569,565,yes
24250,18775,18775,36,'8.88\%',596,B,B1,12,MORTGAGE,95004,Verified,debt_consolidation,NY,15.97,0,725,729,1,0,0,8,0,52268,16,784,780,yes
5000,5000,5000,60,'15.20\%',119.48,D,D4,12,MORTGAGE,80000,'Source Verified',debt_consolidation,NJ,10.66,1,670,674,2,2,0,7,0,3021,43,654,650,yes
6400,6400,6325,36,'5.42\%',193.03,A,A1,3,OWN,20000,'Source Verified',vacation,IL,9.72,0,785,789,0,58,0,6,0,1276,25,804,800,yes
8000,8000,7925,36,'10.36\%',259.5,B,B5,5,MORTGAGE,45000,'Not Verified',debt_consolidation,TX,18.45,1,685,689,3,19,0,13,0,3509,27,719,715,yes
2400,2400,2400,36,'9.25\%',76.6,B,B2,0,RENT,95000,'Not Verified',debt_consolidation,NJ,12.86,2,700,704,1,20,0,20,0,9420,33,694,690,yes
5000,5000,5000,36,'6.17\%',152.5,A,A3,6,OWN,59000,'Not Verified',home_improvement,NY,10.43,0,745,749,1,0,0,10,0,10865,33,779,775,yes
6250,6250,6250,36,'13.72\%',212.77,C,C5,3,RENT,24000,'Not Verified',credit_card,NJ,18.45,0,675,679,0,0,0,11,0,5889,14,694,690,yes
9600,9600,9600,60,'15.95\%',233.2,E,E1,6,MORTGAGE,37000,'Not Verified',debt_consolidation,OH,19.36,0,665,669,3,0,0,10,0,7110,19,604,600,yes
12975,8200,8200,36,'6.91\%',252.86,A,A5,6,MORTGAGE,97000,'Not Verified',car,UT,10.18,0,735,739,1,0,0,5,0,12218,12,784,780,yes
10000,6450,6450,60,'6.91\%',127.45,A,A5,5,MORTGAGE,69240,'Source Verified',debt_consolidation,OH,13.85,0,735,739,1,0,0,10,0,11089,22,689,685,yes
9500,6300,6300,36,'5.42\%',190.01,A,A1,5,MORTGAGE,120000,'Not Verified',debt_consolidation,IL,16.88,0,770,774,3,0,0,9,0,44765,53,764,760,yes
2000,2000,1900,60,'6.91\%',39.52,A,A5,4,RENT,59000,Verified,debt_consolidation,GA,13.46,0,740,744,1,0,0,9,0,18567,22,709,705,yes
15600,13225,12771.01835,60,'8.88\%',273.76,B,B1,12,MORTGAGE,80000,'Source Verified',debt_consolidation,LA,13.93,0,760,764,5,0,0,8,0,611,28,704,700,yes
18000,11225,11200,36,'6.54\%',344.24,A,A4,6,MORTGAGE,94200,'Source Verified',debt_consolidation,KS,10.72,0,740,744,1,0,0,11,0,69891,30,809,805,yes
10000,10000,10000,36,'12.23\%',333.25,C,C1,5,MORTGAGE,79380,Verified,debt_consolidation,CT,11.75,0,690,694,2,0,0,11,0,36937,33,684,680,yes
7000,7000,6950,36,'8.88\%',222.21,B,B1,2,RENT,90000,'Source Verified',moving,CA,11.99,0,705,709,0,29,0,9,0,5344,16,739,735,yes
20000,15100,15000,36,'6.91\%',465.63,A,A5,8,MORTGAGE,140304,Verified,debt_consolidation,CO,15.04,0,740,744,0,0,0,8,0,31611,33,824,820,yes
20000,12125,12125,36,'6.17\%',369.81,A,A3,12,MORTGAGE,210000,Verified,debt_consolidation,WI,12.51,0,790,794,1,0,0,20,0,32841,32,699,695,yes
18000,11375,11375,36,'6.17\%',346.93,A,A3,2,MORTGAGE,150000,Verified,small_business,NY,13.29,0,760,764,1,0,0,6,0,29763,21,659,655,yes
1600,1600,1600,36,'16.69\%',56.8,E,E3,3,RENT,25200,'Source Verified',major_purchase,CA,19.9,0,660,664,0,0,0,8,0,11330,15,634,630,yes
3000,3000,3000,36,'10.36\%',97.31,B,B5,12,MORTGAGE,50000,'Not Verified',home_improvement,OH,20.78,0,685,689,3,0,88,5,1,16225,16,744,740,yes
25000,22100,21675,60,'13.35\%',506.82,C,C4,12,RENT,135000,Verified,credit_card,MA,9.8,0,735,739,0,0,0,7,0,4021,16,654,650,yes
7000,7000,7000,36,'13.35\%',237.04,C,C4,4,RENT,47000,'Source Verified',vacation,WA,4.8,0,690,694,0,0,100,3,1,6135,13,694,690,yes
3600,3600,3575,60,'15.57\%',86.73,D,D5,1,RENT,22200,'Source Verified',major_purchase,WA,21.46,0,665,669,0,0,0,6,0,4612,17,689,685,yes
8000,8000,8000,36,'12.61\%',268.06,C,C2,4,RENT,33000,'Not Verified',credit_card,OR,19.71,1,675,679,1,23,0,6,0,8248,25,739,735,yes
3800,3800,3775,36,'9.99\%',122.6,B,B4,12,MORTGAGE,48000,'Not Verified',car,NM,24.02,0,685,689,1,33,0,7,0,17427,30,709,705,yes
22400,14700,14600,60,'10.36\%',314.95,B,B5,12,MORTGAGE,103500,Verified,home_improvement,AL,18.7,0,735,739,1,0,0,6,0,73432,21,724,720,yes
16500,16500,16075,60,'9.25\%',344.52,B,B2,5,MORTGAGE,90189.96,Verified,home_improvement,VA,10.78,0,780,784,1,0,0,14,0,12916,34,729,725,yes
5000,5000,5000,36,'14.09\%',171.11,D,D1,2,OWN,74004,'Not Verified',debt_consolidation,PA,24.61,0,660,664,1,30,21,10,1,21206,24,699,695,yes
24000,24000,23834.85262,60,'10.36\%',514.2,B,B5,3,MORTGAGE,185004,Verified,other,CA,7.5,0,735,739,0,25,0,13,0,4437,39,794,790,yes
2400,2400,2400,36,'9.25\%',76.6,B,B2,5,RENT,30000,'Not Verified',debt_consolidation,FL,11.52,0,750,754,0,0,0,2,0,0,9,604,600,yes
20000,20000,19800.10708,60,'15.57\%',481.81,D,D5,1,RENT,130000,'Source Verified',wedding,VA,9.3,0,710,714,1,25,0,9,0,11111,20,739,735,yes
25000,16075,15975,60,'16.69\%',396.84,E,E3,12,MORTGAGE,275000,'Source Verified',major_purchase,NY,9.51,0,700,704,2,0,0,15,0,57510,55,659,655,yes
15000,15000,15000,36,'13.35\%',507.95,C,C4,12,RENT,60000,'Source Verified',credit_card,CA,14.54,0,690,694,1,0,0,6,0,2383,8,649,645,yes
6000,6000,6000,60,'9.25\%',125.28,B,B2,3,RENT,28800,'Not Verified',major_purchase,NY,10.54,0,795,799,0,0,0,10,0,1659,15,804,800,yes
3300,3300,3300,60,'15.57\%',79.5,D,D5,3,MORTGAGE,47000,'Not Verified',debt_consolidation,NV,16.95,0,675,679,0,0,0,11,0,4142,11,699,695,yes
4800,4800,4800,36,'9.62\%',154.03,B,B3,0.5,RENT,86000,'Source Verified',credit_card,CA,12.57,0,695,699,0,0,0,11,0,35797,21,639,635,yes
6000,6000,6000,36,'14.46\%',206.41,D,D2,3,MORTGAGE,26500,'Not Verified',small_business,NC,5.93,0,675,679,1,0,93,3,1,3214,12,604,600,yes
3500,3500,3275,36,'9.25\%',111.71,B,B2,5,RENT,54084,'Not Verified',major_purchase,IL,8.01,0,715,719,2,49,0,22,0,6839,46,539,535,yes
6000,6000,6000,36,'13.35\%',203.18,C,C4,12,MORTGAGE,102000,Verified,credit_card,IL,18.75,0,760,764,6,0,0,25,0,16611,60,739,735,yes
5000,5000,5000,36,'12.61\%',167.54,C,C2,12,MORTGAGE,75000,'Source Verified',other,RI,8.8,0,675,679,1,66,0,14,0,6286,21,749,745,yes
